detection_id	reader_uwb_id	tag_id	tag_temperature	distance	tag_motion	insert_timestamp
881044	23208	54319	41	5,32	0	2022-07-13 13:39:15.573
881045	23208	54319	41	5,38	0	2022-07-13 13:39:20.590
881046	23208	54319	41	5,38	0	2022-07-13 13:39:25.620
881047	23208	54319	42	5,3	0	2022-07-13 13:39:30.637
881048	23208	54319	41	5,3	0	2022-07-13 13:39:35.653
881049	23208	54319	41	5,33	0	2022-07-13 13:39:40.683
881050	23208	54319	41	5,39	0	2022-07-13 13:39:45.700
881051	23208	54319	41	5,28	0	2022-07-13 13:39:50.730
881052	23208	54319	41	5,28	0	2022-07-13 13:39:55.763
881053	23208	54319	41	5,32	0	2022-07-13 13:40:00.780
881054	23208	54319	41	5,38	0	2022-07-13 13:40:05.810
881055	23208	54319	41	5,28	0	2022-07-13 13:40:10.827
881056	23208	54319	42	5,31	0	2022-07-13 13:40:15.857
881057	23208	54319	41	5,38	0	2022-07-13 13:40:20.890
881058	23208	54319	41	5,32	0	2022-07-13 13:40:25.903
881059	23208	54319	41	5,33	0	2022-07-13 13:40:30.937
881060	23208	54319	41	5,35	0	2022-07-13 13:40:35.950
881061	23208	54319	41	5,3	0	2022-07-13 13:40:40.983
881062	23208	54319	41	5,32	0	2022-07-13 13:40:46.000
881063	23208	54319	41	5,3	0	2022-07-13 13:40:51.047
881064	23208	54319	41	5,34	0	2022-07-13 13:40:56.077
881065	23208	54319	41	5,34	0	2022-07-13 13:41:01.077
881066	23208	54319	41	5,3	0	2022-07-13 13:41:06.110
881067	23208	54319	41	5,27	0	2022-07-13 13:41:11.140
881068	23208	54319	41	5,38	0	2022-07-13 13:41:16.170
881069	23208	54319	41	5,29	0	2022-07-13 13:41:21.187
881070	23208	54319	42	5,35	0	2022-07-13 13:41:26.203
881071	23208	54319	41	5,37	0	2022-07-13 13:41:31.233
881072	23208	54319	41	5,3	0	2022-07-13 13:41:36.250
881073	23208	54319	42	5,3	0	2022-07-13 13:41:41.280
881074	23208	54319	41	5,34	0	2022-07-13 13:41:46.313
881075	23208	54319	42	5,34	0	2022-07-13 13:41:51.330
881076	23208	54319	41	5,35	0	2022-07-13 13:41:56.360
881077	23208	54319	42	5,3	0	2022-07-13 13:42:01.390
881078	23208	54319	41	5,31	0	2022-07-13 13:42:06.407
881079	23208	54319	41	5,37	0	2022-07-13 13:42:11.423
881080	23208	54319	42	5,29	0	2022-07-13 13:42:16.453
881081	23208	54319	41	5,31	0	2022-07-13 13:42:21.470
881082	23208	54319	41	5,37	0	2022-07-13 13:42:26.500
881083	23208	54319	41	5,44	1	2022-07-13 13:42:31.550
881084	23208	54319	41	5,35	0	2022-07-13 13:42:36.550
881085	23208	54319	41	5,39	1	2022-07-13 13:42:41.580
881086	23208	54319	41	5,33	1	2022-07-13 13:42:46.610
881087	23208	54319	41	5,36	1	2022-07-13 13:42:51.627
881088	23208	54319	41	5,29	0	2022-07-13 13:42:56.657
881089	23208	54319	42	5,38	1	2022-07-13 13:43:01.690
881090	23208	54319	41	5,35	1	2022-07-13 13:43:06.720
881091	23208	54319	41	5,37	0	2022-07-13 13:43:11.720
881092	23208	54319	41	5,33	0	2022-07-13 13:43:16.750
881093	23208	54319	41	5,36	0	2022-07-13 13:43:21.783
881094	23208	54319	41	5,34	0	2022-07-13 13:43:26.800
881095	23208	54319	41	5,32	0	2022-07-13 13:43:31.830
881096	23208	54319	41	5,34	0	2022-07-13 13:43:36.847
881097	23208	54319	40	5,35	0	2022-07-13 13:43:41.877
881098	23208	54319	42	5,33	0	2022-07-13 13:43:46.910
881099	23208	54319	42	5,33	0	2022-07-13 13:43:51.923
881100	23208	54319	41	5,31	0	2022-07-13 13:43:56.957
881101	23208	54319	41	5,31	0	2022-07-13 13:44:01.970
881102	23208	54319	41	5,33	0	2022-07-13 13:44:07.003
881103	23208	54319	41	5,34	0	2022-07-13 13:44:12.020
881104	23208	54319	41	5,37	0	2022-07-13 13:44:17.050
881105	23208	54319	41	5,37	0	2022-07-13 13:44:22.080
881106	23208	54319	41	5,32	0	2022-07-13 13:44:27.097
881107	23208	54319	41	5,32	0	2022-07-13 13:44:32.127
881108	23208	54319	41	5,36	0	2022-07-13 13:44:37.143
881109	23208	54319	41	5,35	0	2022-07-13 13:44:47.207
881110	23208	54319	42	5,32	0	2022-07-13 13:44:52.220
881111	23208	54319	41	5,34	0	2022-07-13 13:44:57.237
881112	23208	54319	41	5,33	0	2022-07-13 13:45:02.283
881113	23208	54319	41	5,37	0	2022-07-13 13:45:07.317
881114	23208	54319	41	5,35	0	2022-07-13 13:45:12.330
881115	23208	54319	42	5,35	0	2022-07-13 13:45:17.347
881116	23208	54319	41	5,38	0	2022-07-13 13:45:22.363
881117	23208	54319	41	5,34	0	2022-07-13 13:45:27.410
881118	23208	54319	41	5,33	0	2022-07-13 13:45:32.427
881119	23208	54319	41	5,37	0	2022-07-13 13:45:37.457
881120	23208	54319	42	5,36	0	2022-07-13 13:45:42.473
881121	23208	54319	42	5,33	0	2022-07-13 13:45:47.490
881122	23208	54319	41	5,37	0	2022-07-13 13:45:52.520
881123	23208	54319	42	5,35	0	2022-07-13 13:45:57.550
881124	23208	54319	41	5,37	0	2022-07-13 13:46:02.567
881125	23208	54319	41	5,37	0	2022-07-13 13:46:07.600
881126	23208	54319	41	5,33	0	2022-07-13 13:46:12.613
881127	23208	54319	42	5,35	0	2022-07-13 13:46:17.647
881128	23208	54319	41	5,34	0	2022-07-13 13:46:22.660
881129	23208	54319	41	5,38	0	2022-07-13 13:46:27.693
881150	23208	54319	41	5,34	0	2022-07-13 13:48:18.257
881151	23208	54319	41	5,33	0	2022-07-13 13:48:23.270
881152	23208	54319	41	5,32	0	2022-07-13 13:48:28.287
881153	23208	54319	42	5,34	0	2022-07-13 13:48:33.320
881154	23208	54319	41	5,33	0	2022-07-13 13:48:38.333
881155	23208	54319	41	5,32	0	2022-07-13 13:48:43.367
881156	23208	54319	42	5,35	0	2022-07-13 13:48:48.380
881157	23208	54319	41	5,39	0	2022-07-13 13:48:53.413
881158	23208	54319	41	5,34	0	2022-07-13 13:48:58.430
881159	23208	54319	41	5,36	0	2022-07-13 13:49:03.460
881160	23208	54319	41	5,36	0	2022-07-13 13:49:08.490
881161	23208	54319	41	5,34	0	2022-07-13 13:49:13.507
881162	23208	54319	42	5,35	0	2022-07-13 13:49:18.540
881163	23208	54319	42	5,33	0	2022-07-13 13:49:23.553
881164	23208	54319	42	5,35	0	2022-07-13 13:49:28.617
881165	23208	54319	41	5,35	0	2022-07-13 13:49:33.617
881166	23208	54319	42	5,35	0	2022-07-13 13:49:38.633
881167	23208	54319	41	5,33	0	2022-07-13 13:49:43.663
881168	23208	54319	42	5,38	0	2022-07-13 13:49:48.680
881169	23208	54319	41	5,34	0	2022-07-13 13:49:53.710
881170	23208	54319	41	5,35	0	2022-07-13 13:49:58.743
881171	23208	54319	42	5,35	0	2022-07-13 13:50:03.790
881172	23208	54319	42	5,3	0	2022-07-13 13:50:08.790
881173	23208	54319	42	5,36	0	2022-07-13 13:50:13.803
881174	23208	54319	42	5,28	0	2022-07-13 13:50:18.820
881175	23208	54319	42	5,3	0	2022-07-13 13:50:23.850
881176	23208	54319	41	5,36	0	2022-07-13 13:50:28.883
881177	23208	54319	42	5,33	0	2022-07-13 13:50:33.913
881178	23208	54319	42	5,37	0	2022-07-13 13:50:38.930
881179	23208	54319	42	5,34	0	2022-07-13 13:50:43.960
881180	23208	54319	42	5,35	0	2022-07-13 13:50:54.010
881181	23208	54319	41	5,36	0	2022-07-13 13:50:59.040
881182	23208	54319	41	5,37	0	2022-07-13 13:51:09.087
881183	23208	54319	42	5,39	0	2022-07-13 13:51:24.150
881184	23208	54319	42	5,32	0	2022-07-13 13:51:29.180
881185	23208	54319	42	5,34	0	2022-07-13 13:51:34.213
881186	23208	54319	42	5,33	0	2022-07-13 13:51:39.230
881187	23208	54319	41	5,35	0	2022-07-13 13:51:44.243
881188	23208	54319	42	5,35	0	2022-07-13 13:51:49.277
881189	23208	54319	42	5,36	0	2022-07-13 13:51:54.307
881190	23208	54319	41	5,32	0	2022-07-13 13:51:59.323
881191	23208	54319	41	5,33	0	2022-07-13 13:52:04.353
881192	23208	54319	0	5,3	0	2022-07-13 13:52:14.400
881193	23208	54319	42	5,31	0	2022-07-13 13:52:19.433
881194	23208	54319	41	5,36	0	2022-07-13 13:52:24.447
881195	23208	54319	42	5,32	0	2022-07-13 13:52:29.480
881196	23208	54319	42	5,35	0	2022-07-13 13:52:34.493
881197	23208	54319	42	5,3	0	2022-07-13 13:52:39.527
881198	23208	54319	42	5,36	0	2022-07-13 13:52:44.557
881199	23208	54319	42	5,31	0	2022-07-13 13:52:49.573
881200	23208	54319	42	5,32	0	2022-07-13 13:52:54.603
881201	23208	54319	42	5,33	0	2022-07-13 13:52:59.637
881202	23208	54319	42	5,35	0	2022-07-13 13:53:04.650
881203	23208	54319	42	5,3	0	2022-07-13 13:53:09.667
881204	23208	54319	42	5,33	0	2022-07-13 13:53:19.730
881205	23208	54319	42	5,34	0	2022-07-13 13:53:24.760
881206	23208	54319	41	5,3	0	2022-07-13 13:53:29.777
881207	23208	54319	42	5,35	0	2022-07-13 13:53:34.840
881208	23208	54319	42	5,36	0	2022-07-13 13:53:39.823
881209	23208	54319	42	5,36	0	2022-07-13 13:53:44.840
881210	23208	54319	42	5,33	0	2022-07-13 13:53:49.887
881211	23208	54319	42	5,35	0	2022-07-13 13:53:54.903
881212	23208	54319	42	5,35	0	2022-07-13 13:53:59.920
881213	23208	54319	41	5,33	0	2022-07-13 13:54:04.950
881214	23208	54319	42	5,35	0	2022-07-13 13:54:09.980
881215	23208	54319	42	5,34	0	2022-07-13 13:54:14.997
881216	23208	54319	42	5,36	0	2022-07-13 13:54:20.030
881217	23208	54319	42	5,31	0	2022-07-13 13:54:25.043
881218	23208	54319	42	5,34	0	2022-07-13 13:54:30.077
881219	23208	54319	42	5,36	0	2022-07-13 13:54:35.107
881220	23208	54319	41	5,36	0	2022-07-13 13:54:40.123
881221	23208	54319	42	5,34	0	2022-07-13 13:54:45.153
881222	23208	54319	41	5,36	0	2022-07-13 13:54:50.170
881223	23208	54319	42	5,34	0	2022-07-13 13:54:55.200
881224	23208	54319	0	5,32	0	2022-07-13 13:55:05.250
881225	23208	54319	42	5,32	0	2022-07-13 13:55:10.280
881226	23208	54319	42	5,31	0	2022-07-13 13:55:15.310
881227	23208	54319	42	5,34	0	2022-07-13 13:55:20.327
881228	23208	54319	42	5,37	0	2022-07-13 13:55:30.373
881229	23208	54319	42	5,29	0	2022-07-13 13:55:35.403
881230	23208	54319	42	5,33	0	2022-07-13 13:55:40.420
881231	23208	54319	42	5,32	0	2022-07-13 13:55:45.453
881232	23208	54319	42	5,35	0	2022-07-13 13:55:50.467
881233	23208	54319	42	5,32	0	2022-07-13 13:55:55.500
881234	23208	54319	42	5,32	0	2022-07-13 13:56:00.530
881235	23208	54319	42	5,29	0	2022-07-13 13:56:05.547
881236	23208	54319	42	5,31	0	2022-07-13 13:56:10.577
881237	23208	0	0	0	0	2022-07-13 13:56:25.657
881238	23208	54319	42	5,35	0	2022-07-13 13:56:30.670
881239	23208	54319	0	5,36	0	2022-07-13 13:56:50.780
881240	23208	54319	42	5,35	0	2022-07-13 13:57:00.830
881241	23208	54319	42	5,33	0	2022-07-13 13:57:05.860
881242	23208	54319	42	5,31	0	2022-07-13 13:57:10.877
881243	23208	54319	42	5,34	0	2022-07-13 13:57:15.907
881244	23208	54319	42	5,33	0	2022-07-13 13:57:20.923
881245	23208	54319	42	5,35	0	2022-07-13 13:57:25.940
881246	23208	54319	42	5,34	0	2022-07-13 13:57:30.970
881247	23208	54319	41	5,38	0	2022-07-13 13:57:36.000
881248	23208	54319	42	5,31	0	2022-07-13 13:57:41.033
881249	23208	54319	42	5,36	0	2022-07-13 13:57:46.050
881250	23208	54319	42	5,33	0	2022-07-13 13:58:06.143
881251	23208	54319	42	5,34	0	2022-07-13 13:58:11.173
881252	23208	54319	42	5,36	0	2022-07-13 13:58:16.207
881253	23208	54319	42	5,35	0	2022-07-13 13:58:26.253
881254	23208	54319	42	5,36	0	2022-07-13 13:58:31.270
881255	23208	54319	42	5,35	0	2022-07-13 13:58:41.330
881256	23208	54319	42	5,35	0	2022-07-13 13:58:46.347
881257	23208	54319	42	5,37	0	2022-07-13 13:58:51.377
881258	23208	54319	42	5,34	0	2022-07-13 13:58:56.393
881259	23208	54319	42	5,35	0	2022-07-13 13:59:01.423
881260	23208	54319	42	5,42	0	2022-07-13 13:59:06.440
881261	23208	54319	42	5,39	0	2022-07-13 13:59:11.470
881262	23208	54319	42	5,33	0	2022-07-13 13:59:16.503
881263	23208	54319	42	5,35	0	2022-07-13 13:59:21.520
881264	23208	54319	42	5,34	0	2022-07-13 13:59:26.533
881265	23208	54319	42	5,36	0	2022-07-13 13:59:36.597
881266	23208	54319	42	5,35	0	2022-07-13 13:59:41.613
881267	23208	54319	42	5,32	0	2022-07-13 13:59:51.660
881268	23208	54319	42	5,33	0	2022-07-13 13:59:56.690
881269	23208	54319	42	5,33	0	2022-07-13 14:00:01.723
881270	23208	54319	41	5,34	0	2022-07-13 14:00:06.740
881271	23208	54319	42	5,38	0	2022-07-13 14:00:16.800
881272	23208	54319	42	5,34	0	2022-07-13 14:00:21.817
881273	134	0	0	0	0	2022-07-13 14:00:31.880
881274	23208	54319	42	5,37	0	2022-07-13 14:00:41.927
881275	23208	54319	42	5,35	0	2022-07-13 14:00:51.973
881276	23208	54319	42	5,35	0	2022-07-13 14:00:57.100
881277	23208	54319	42	5,37	0	2022-07-13 14:01:02.020
881278	23208	54319	42	5,35	0	2022-07-13 14:01:07.037
881279	23208	54319	42	5,36	0	2022-07-13 14:01:12.067
881280	23208	54319	42	5,35	0	2022-07-13 14:01:17.083
881281	23208	54319	42	5,33	0	2022-07-13 14:01:22.113
881282	23208	54319	42	5,35	0	2022-07-13 14:01:37.193
881283	23208	54319	42	5,34	0	2022-07-13 14:01:52.257
881284	23208	54319	42	5,36	0	2022-07-13 14:02:07.333
881285	23208	54319	42	5,35	0	2022-07-13 14:02:12.350
881286	23208	54319	0	5,36	0	2022-07-13 14:02:22.413
881287	23208	54319	42	5,32	0	2022-07-13 14:02:27.443
881288	23208	54319	42	5,38	0	2022-07-13 14:02:32.460
881289	23208	54319	42	5,34	0	2022-07-13 14:02:37.477
881290	23208	54319	42	5,34	0	2022-07-13 14:02:47.523
881291	23208	54319	42	5,34	0	2022-07-13 14:02:52.570
881292	23208	54319	42	5,37	0	2022-07-13 14:02:57.583
881293	23208	54319	42	5,36	0	2022-07-13 14:03:07.647
881294	23208	54319	42	5,35	0	2022-07-13 14:03:12.663
881295	23208	54319	42	5,33	0	2022-07-13 14:03:17.693
881296	23208	54319	42	5,32	0	2022-07-13 14:03:32.757
881297	23208	54319	42	5,31	0	2022-07-13 14:03:37.790
881298	23208	54319	42	5,38	0	2022-07-13 14:03:42.803
881299	23208	54319	42	5,34	0	2022-07-13 14:03:47.820
881300	23208	54319	42	5,34	0	2022-07-13 14:03:52.867
881301	23208	54319	42	5,36	0	2022-07-13 14:03:57.900
881302	23208	54319	42	5,33	0	2022-07-13 14:04:07.930
881303	23208	54319	42	5,35	0	2022-07-13 14:04:12.960
881304	23208	54319	42	5,35	0	2022-07-13 14:04:17.977
881305	23208	54319	42	5,34	0	2022-07-13 14:04:23.007
881306	23208	54319	42	5,37	0	2022-07-13 14:04:28.023
881307	23208	54319	42	5,3	0	2022-07-13 14:04:33.053
881308	23208	54319	42	5,34	0	2022-07-13 14:04:38.070
881309	23208	54319	42	5,33	0	2022-07-13 14:04:43.100
881310	23208	54319	42	5,35	0	2022-07-13 14:04:48.133
881311	23208	54319	42	5,34	0	2022-07-13 14:05:03.213
881312	23208	54319	42	5,33	0	2022-07-13 14:05:08.227
881313	23208	54319	44	5,35	0	2022-07-13 14:05:13.243
881314	23208	54319	42	5,32	0	2022-07-13 14:05:18.273
881315	23208	54319	42	5,32	0	2022-07-13 14:05:23.307
881316	23208	54319	42	5,33	0	2022-07-13 14:05:28.320
881317	23208	54319	0	5,34	0	2022-07-13 14:05:53.447
881318	23208	54319	42	5,36	0	2022-07-13 14:06:03.510
881319	23208	54319	42	5,34	0	2022-07-13 14:06:13.540
881320	23208	54319	42	5,34	0	2022-07-13 14:06:23.603
881321	23208	54319	42	5,36	0	2022-07-13 14:06:28.633
881322	23208	54319	42	5,32	0	2022-07-13 14:06:33.650
881323	23208	54319	42	5,38	0	2022-07-13 14:06:38.760
881324	23208	54319	42	5,35	0	2022-07-13 14:06:43.730
881325	23208	54319	42	5,33	0	2022-07-13 14:06:48.743
881326	23208	54319	42	5,37	0	2022-07-13 14:06:53.760
881327	23208	54319	42	5,32	0	2022-07-13 14:06:58.777
881328	23208	54319	42	5,36	0	2022-07-13 14:07:03.790
881329	23208	54319	42	5,32	0	2022-07-13 14:07:08.823
881330	23208	54319	42	5,34	0	2022-07-13 14:07:13.840
881331	23208	54319	42	5,3	0	2022-07-13 14:07:18.870
881332	23208	54319	42	5,33	0	2022-07-13 14:07:23.900
881333	23208	54319	42	5,32	0	2022-07-13 14:07:28.917
881334	23208	54319	42	5,37	0	2022-07-13 14:07:38.980
881335	23208	54319	42	5,31	0	2022-07-13 14:07:43.997
881336	23208	54319	42	5,36	0	2022-07-13 14:07:54.043
881337	23208	54319	42	5,31	0	2022-07-13 14:07:59.073
881338	23208	54319	42	5,34	0	2022-07-13 14:08:04.120
881339	23208	54319	44	5,34	0	2022-07-13 14:08:09.120
881340	23208	54319	44	5,36	0	2022-07-13 14:08:14.153
881341	23208	54319	42	5,34	0	2022-07-13 14:08:19.170
881342	23208	54319	42	5,36	0	2022-07-13 14:08:24.200
881343	23208	54319	42	5,34	0	2022-07-13 14:08:29.217
881344	23208	54319	42	5,31	0	2022-07-13 14:08:34.247
881345	23208	54319	42	5,3	0	2022-07-13 14:08:39.263
881346	23208	54319	42	5,32	0	2022-07-13 14:08:44.293
881347	23208	54319	42	5,35	1	2022-07-13 14:08:49.327
881348	23208	54319	42	5,38	0	2022-07-13 14:08:54.340
881349	23208	54319	42	5,34	0	2022-07-13 14:09:04.387
881350	23208	54319	44	5,35	0	2022-07-13 14:09:09.420
881351	23208	54319	42	5,33	0	2022-07-13 14:09:14.433
881352	23208	54319	42	5,35	0	2022-07-13 14:09:24.497
881353	23208	54319	42	5,34	0	2022-07-13 14:09:34.543
881354	23208	0	0	86	0	2022-07-13 14:09:49.623
881355	23208	54319	42	5,4	0	2022-07-13 14:09:54.640
881356	23208	54319	42	5,39	0	2022-07-13 14:09:59.670
881357	23208	54319	42	5,41	0	2022-07-13 14:10:09.717
881358	23208	54319	42	5,35	0	2022-07-13 14:10:14.733
881359	23208	54319	42	5,38	0	2022-07-13 14:10:19.780
881360	23208	54319	42	5,36	0	2022-07-13 14:10:24.810
881361	23208	54319	44	5,38	0	2022-07-13 14:10:29.810
881362	23208	54319	42	5,38	0	2022-07-13 14:10:34.860
881363	23208	54319	42	5,32	0	2022-07-13 14:10:39.907
881364	23208	54319	42	5,36	0	2022-07-13 14:10:44.890
881365	23208	54319	42	5,41	0	2022-07-13 14:10:49.907
881366	23208	54319	42	5,38	0	2022-07-13 14:10:54.937
881367	23208	54319	42	5,34	0	2022-07-13 14:10:59.953
881368	23208	54319	42	5,41	0	2022-07-13 14:11:15.047
881369	23208	54319	42	5,34	0	2022-07-13 14:11:20.063
881370	23208	54319	42	5,36	0	2022-07-13 14:11:25.093
881371	23208	54319	42	5,36	0	2022-07-13 14:11:30.110
881372	0	54319	0	0	0	2022-07-13 14:11:50.220
881373	23208	54319	42	5,33	0	2022-07-13 14:11:55.237
881374	23208	54319	42	5,32	0	2022-07-13 14:12:00.267
881375	23208	54319	42	5,38	0	2022-07-13 14:12:05.283
881376	23208	54319	42	5,34	0	2022-07-13 14:12:10.313
881377	23208	54319	42	5,36	0	2022-07-13 14:12:20.360
881378	23208	54319	42	5,37	0	2022-07-13 14:12:25.377
881379	134	0	0	0	0	2022-07-13 14:12:35.440
881380	23208	54319	42	5,37	0	2022-07-13 14:12:40.453
881381	23208	54319	42	5,34	0	2022-07-13 14:12:45.500
881382	23208	54319	42	5,38	0	2022-07-13 14:12:50.517
881383	23208	54319	42	5,32	0	2022-07-13 14:13:00.563
881384	23208	54319	42	5,35	0	2022-07-13 14:13:05.610
881385	0	134	0	0	0	2022-07-13 14:13:20.660
881386	23208	54319	42	5,38	0	2022-07-13 14:13:25.673
881387	23208	54319	42	5,35	0	2022-07-13 14:13:40.753
881388	23208	54319	42	5,38	0	2022-07-13 14:13:45.800
881389	23208	54319	42	5,32	0	2022-07-13 14:13:50.817
881390	0	134	25259	0	0	2022-07-13 14:14:00.863
881391	23208	54319	0	0	0	2022-07-13 14:14:15.927
881392	23208	54319	42	5,35	1	2022-07-13 14:14:20.957
881393	23208	54319	42	5,43	0	2022-07-13 14:14:25.973
881394	23208	54319	42	5,32	1	2022-07-13 14:14:31.003
881395	23208	54319	42	5,4	1	2022-07-13 14:14:36.037
881396	23208	54319	42	5,32	1	2022-07-13 14:14:41.067
881397	23208	54319	42	5,4	1	2022-07-13 14:14:46.083
881398	23208	54319	42	5,45	1	2022-07-13 14:14:51.100
881399	23208	54319	41	5,32	1	2022-07-13 14:14:56.130
881400	23208	54319	42	5,43	1	2022-07-13 14:15:01.160
881401	23208	54319	42	5,35	1	2022-07-13 14:15:06.177
881402	23208	54319	42	5,53	1	2022-07-13 14:15:16.240
881403	23208	54319	42	5,42	1	2022-07-13 14:15:26.270
881404	23208	54319	42	5,33	0	2022-07-13 14:15:31.317
881405	23208	54319	42	5,4	1	2022-07-13 14:15:36.333
881406	23208	54319	42	5,5	0	2022-07-13 14:15:41.363
881407	23208	54319	42	5,47	0	2022-07-13 14:15:46.380
881408	23208	54319	41	5,45	0	2022-07-13 14:15:51.410
881409	23208	54319	42	5,47	0	2022-07-13 14:15:56.427
881429	23208	54319	42	5,3	1	2022-07-13 14:18:07.087
881430	23208	54319	42	5,5	0	2022-07-13 14:18:12.100
881431	23208	54319	42	5,38	1	2022-07-13 14:18:17.133
881432	23208	54319	42	5,34	0	2022-07-13 14:18:27.197
881433	23208	54319	42	5,44	0	2022-07-13 14:18:32.210
881434	23208	54319	42	5,34	1	2022-07-13 14:18:37.227
881435	23208	54319	42	5,63	0	2022-07-13 14:18:52.307
881436	23208	54319	42	5,66	0	2022-07-13 14:18:57.337
881437	23208	54319	44	5,54	0	2022-07-13 14:19:02.337
881438	23208	54319	42	5,59	0	2022-07-13 14:19:07.370
881439	23208	54319	42	5,52	0	2022-07-13 14:19:12.400
881440	23208	54319	42	5,3	1	2022-07-13 14:19:22.463
881441	23208	54319	42	5,38	1	2022-07-13 14:19:27.480
881442	23208	54319	42	5,38	0	2022-07-13 14:19:32.493
881443	23208	54319	42	5,51	0	2022-07-13 14:19:37.587
881444	23208	54319	42	5,42	0	2022-07-13 14:19:42.587
881445	23208	54319	42	10,1	1	2022-07-13 14:19:52.603
881446	23208	54319	42	15,43	1	2022-07-13 14:20:02.650
881447	0	0	-163	86	0	2022-07-13 14:20:12.700
881448	23208	54319	42	14,92	1	2022-07-13 14:20:17.730
881449	23208	54319	44	14,93	1	2022-07-13 14:20:22.760
881450	23208	54319	42	14,82	1	2022-07-13 14:20:27.777
881451	23208	54319	42	15,02	1	2022-07-13 14:20:32.793
881452	23208	54319	25259	0	0	2022-07-13 14:20:42.853
881453	23208	54319	42	15,01	0	2022-07-13 14:20:52.900
881454	23208	54319	44	15,11	0	2022-07-13 14:21:02.950
881455	23208	54319	42	14,67	1	2022-07-13 14:21:07.980
881456	23208	54319	0	14,93	0	2022-07-13 14:21:18.027
881457	23208	54319	42	15,02	0	2022-07-13 14:21:23.043
881458	23208	54319	42	15,06	0	2022-07-13 14:21:28.073
881459	23208	54319	42	15,41	0	2022-07-13 14:21:33.090
881460	23208	54319	44	15,4	1	2022-07-13 14:21:38.120
881461	23208	54319	42	15,37	0	2022-07-13 14:21:43.153
881462	23208	54319	42	15,4	0	2022-07-13 14:21:48.183
881463	23208	54319	42	15,39	0	2022-07-13 14:21:53.200
881464	23208	54319	44	15,13	0	2022-07-13 14:21:58.217
881465	0	0	-163	86	0	2022-07-13 14:22:08.280
881466	23208	54319	42	15,09	1	2022-07-13 14:22:13.310
881467	23208	54319	44	0	0	2022-07-13 14:22:18.327
881468	23208	54319	44	15,1	0	2022-07-13 14:22:23.390
881469	23208	54319	42	15,06	0	2022-07-13 14:22:28.403
881470	23208	54319	44	15,37	0	2022-07-13 14:22:33.403
881471	23208	54319	42	15,37	0	2022-07-13 14:22:38.437
881472	23208	54319	44	15,46	0	2022-07-13 14:22:43.450
881473	23208	54319	44	15,51	1	2022-07-13 14:22:53.500
881474	23208	54319	25259	0	0	2022-07-13 14:23:08.577
881475	23208	54319	0	0	0	2022-07-13 14:23:18.623
881476	23208	54319	42	15,5	1	2022-07-13 14:23:23.640
881477	23208	0	0	1	0	2022-07-13 14:23:38.717
881478	0	0	0	87	0	2022-07-13 14:23:48.780
881479	23208	54319	44	5,24	1	2022-07-13 14:23:58.827
881480	23208	54319	42	4,02	1	2022-07-13 14:24:08.873
881481	23208	54319	0	3,87	0	2022-07-13 14:24:28.970
881482	23208	54319	42	5,68	1	2022-07-13 14:24:39.017
881483	23208	54319	44	5,59	1	2022-07-13 14:24:44.110
881484	23208	54319	44	5,59	0	2022-07-13 14:24:49.063
881485	23208	54319	42	5,6	0	2022-07-13 14:25:09.173
881486	23208	54319	44	5,75	1	2022-07-13 14:25:14.190
881487	23208	54319	42	5,55	1	2022-07-13 14:25:19.220
881488	23208	54319	44	5,73	0	2022-07-13 14:25:29.267
881489	23208	54319	44	5,69	0	2022-07-13 14:25:34.300
881490	23208	54319	42	5,65	1	2022-07-13 14:25:39.313
881491	23208	54319	44	5,84	1	2022-07-13 14:25:44.347
881492	23208	54319	44	5,76	1	2022-07-13 14:25:54.393
881493	23208	54319	42	5,73	1	2022-07-13 14:25:59.423
881494	23208	54319	44	5,79	1	2022-07-13 14:26:09.470
881495	23208	54319	44	5,76	0	2022-07-13 14:26:14.503
881496	23208	54319	44	5,78	0	2022-07-13 14:26:19.520
881497	23208	54319	42	5,79	0	2022-07-13 14:26:24.550
881498	23208	54319	0	5,75	0	2022-07-13 14:26:34.597
881499	23208	54319	44	5,68	0	2022-07-13 14:26:39.627
881500	23208	54319	42	5,72	1	2022-07-13 14:26:44.643
881501	23208	54319	44	5,58	0	2022-07-13 14:26:49.673
881502	23208	54319	42	5,71	1	2022-07-13 14:26:59.723
881503	23208	54319	42	5,56	0	2022-07-13 14:27:04.753
881504	23208	54319	42	5,65	0	2022-07-13 14:27:14.800
881505	23208	54319	42	5,75	1	2022-07-13 14:27:19.817
881506	23208	54319	44	5,68	0	2022-07-13 14:27:24.847
881507	23208	54319	44	5,71	0	2022-07-13 14:27:34.893
881508	23208	54319	44	5,7	0	2022-07-13 14:27:39.927
881509	23208	54319	0	5,74	0	2022-07-13 14:27:49.973
881510	23208	54319	44	5,71	0	2022-07-13 14:27:55.003
881511	23208	54319	44	5,73	0	2022-07-13 14:28:00.083
881512	23208	54319	42	5,74	0	2022-07-13 14:28:05.037
881513	23208	54319	44	5,68	0	2022-07-13 14:28:10.067
881514	23208	54319	44	5,55	0	2022-07-13 14:28:15.083
881515	23208	54319	42	5,67	0	2022-07-13 14:28:20.130
881516	23208	54319	44	5,71	0	2022-07-13 14:28:25.160
881517	23208	54319	44	5,64	0	2022-07-13 14:28:30.177
881518	23208	54319	42	5,79	1	2022-07-13 14:28:35.193
881519	23208	54319	44	5,72	0	2022-07-13 14:28:40.210
